1.655434,0.192313,0.265276,464.736301,83.464453,5.170144
2.164874,0.392687,0.260374,503.523996,33.813920,4.947346
0.329339,0.331332,0.213290,828.850034,26.763056,7.861461
1.566077,0.921212,0.148376,449.176182,33.933181,4.386061
1.566077,0.921212,0.148376,449.176182,33.933181,4.386061
0.565165,0.373299,0.135026,597.835589,19.253050,5.725553
0.760424,0.463311,0.139190,542.321431,31.539040,5.288583
2.253494,0.521357,0.151526,948.306036,35.610441,9.097200
0.382773,0.633758,0.277343,369.511793,27.727560,3.628980
0.088152,0.515138,0.546629,21.116043,13.068007,0.189735
0.088152,0.515138,0.546629,21.116043,13.068007,0.189735
0.893842,0.489405,0.457315,59.426663,72.644677,1.530694
1.175702,0.573630,0.251022,49.282796,53.855399,0.699214
3.368969,0.653863,0.223880,189.543278,85.321884,2.672709
0.015012,0.605195,0.323860,20.915999,37.280013,0.521693
1.262431,0.389860,0.370739,70.269838,57.165114,1.415420
1.116737,0.319006,0.446903,119.726990,61.663817,1.882604
0.008855,0.131606,0.717359,149.715326,97.108899,2.662025
1.088816,0.180504,0.381291,31.248466,61.578714,0.873120
0.741974,0.787126,0.343704,26.964528,4.917344,0.284261
1.060208,0.709874,0.390417,80.622596,11.897031,0.733611
0.052707,0.056517,0.750508,60.158970,10.605764,0.601571
0.877539,0.634440,0.416846,42.050817,16.989982,0.528253
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.014178,0.198147,0.658823,1.182795,100.422190,1.363022
0.422598,1.073463,0.256513,51.421547,14.112142,0.509826
0.341234,0.700542,0.600229,69.649106,16.445431,0.736928
0.087491,0.493203,0.476659,150.045037,15.417804,1.566243
0.068996,0.586123,0.524777,95.103635,17.218151,1.001574
0.943466,0.782739,0.366497,434.302938,23.439686,4.239765
0.378260,0.884054,0.363196,315.124582,20.516079,3.127824
20.853916,0.648259,0.496200,4987.239850,95.968318,48.856470
0.309249,0.157956,0.454857,51.147365,123.346123,2.256307
0.309249,0.157956,0.454857,51.147365,123.346123,2.256307
0.309249,0.157956,0.454857,51.147365,123.346123,2.256307
0.309249,0.157956,0.454857,51.147365,123.346123,2.256307
0.344915,0.246330,0.255941,401.652918,46.583050,3.918726
0.344915,0.246330,0.255941,401.652918,46.583050,3.918726
1.544189,0.351113,0.306224,589.958585,40.322409,5.592466
1.544189,0.351113,0.306224,589.958585,40.322409,5.592466
1.469845,0.370731,0.071631,310.687540,62.813760,3.320309
0.667636,0.448380,0.212357,221.321678,32.058990,2.082946
0.419057,0.159665,0.465428,209.669448,21.688399,2.025843
0.419057,0.159665,0.465428,209.669448,21.688399,2.025843
4.543586,0.120804,0.059623,50.761629,97.052682,0.942941
4.543586,0.120804,0.059623,50.761629,97.052682,0.942941
3.502545,0.077469,0.347788,36.080637,144.309903,2.004964
4.814055,0.070680,0.317481,4.147561,129.692348,1.616505
0.990135,0.514826,0.626895,0.403634,98.160186,1.544045
0.990135,0.514826,0.626895,0.403634,98.160186,1.544045
0.627187,0.134429,0.264559,4.059178,97.528017,1.452217
3.012582,0.484264,0.235815,49.868750,116.342902,1.253916
3.012582,0.484264,0.235815,49.868750,116.342902,1.253916
3.012582,0.484264,0.235815,49.868750,116.342902,1.253916
3.012582,0.484264,0.235815,49.868750,116.342902,1.253916
2.632956,0.036693,0.281197,90.022894,138.310869,2.612597
3.058447,0.175196,0.344617,49.757091,111.729698,1.247734
0.584517,0.079491,0.065473,30.539633,32.265808,0.540757
0.050543,0.112146,0.265044,269.312095,43.457087,2.758141
5.429898,0.081033,0.364704,511.597412,15.923567,4.669146
1.654692,0.041086,0.046581,807.575765,63.790106,8.162850
1.020664,0.186880,0.071411,451.203050,135.088776,5.843724
