# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
86.000000,1.000000,0.613782,0.933621,0.001361,0.019088,0.077737,-0.127880,0.296115,-0.090542,0.066913,9.154068,3.542617
87.000000,1.000000,0.408040,0.933621,-0.004557,0.018671,0.079398,-0.127819,-0.005806,-0.628718,-0.982128,9.245717,3.192510
88.000000,1.000000,0.516682,0.933621,0.001747,0.017619,0.077835,0.035867,0.473931,0.393908,0.362337,9.109804,3.674955
89.000000,1.000000,0.516682,0.933621,0.001747,0.017619,0.077835,0.035867,0.473931,0.393908,0.362337,9.109804,3.674955
90.000000,1.000000,1.153127,0.933621,-0.003449,0.021099,0.077431,0.300064,-0.471903,1.266053,0.782262,8.706761,4.655944
91.000000,1.000000,1.004623,0.933621,-0.001130,0.019996,0.077499,-1.018314,0.144104,-2.668971,-2.817688,9.462441,2.643199
92.000000,1.000000,1.004623,0.933621,-0.001130,0.019996,0.077499,-1.018314,0.144104,-2.668971,-2.817688,9.462441,2.643199
93.000000,1.000000,1.095736,0.933621,-0.002611,0.021037,0.076427,0.936282,-1.925436,2.477318,0.221105,7.775963,6.835872
94.000000,1.000000,1.095736,0.933621,-0.002611,0.021037,0.076427,0.936282,-1.925436,2.477318,0.221105,7.775963,6.835872
95.000000,1.000000,1.095736,0.933621,-0.002611,0.021037,0.076427,0.936282,-1.925436,2.477318,0.221105,7.775963,6.835872
96.000000,1.000000,0.701607,0.933621,-0.002761,0.021661,0.075830,0.130645,-0.323946,0.290920,-0.346986,8.862795,4.215640
97.000000,1.000000,1.070266,0.933621,-0.002278,0.019840,0.076044,-0.099867,-3.741339,-0.006102,-3.343482,8.082465,5.811628
98.000000,1.000000,0.745236,0.933621,-0.003860,0.021026,0.072498,-0.231313,0.929355,-0.408498,0.467039,9.361141,3.119908
99.000000,1.000000,0.638016,0.933621,-0.000832,0.019885,0.077714,0.685324,0.866134,2.084009,1.044632,8.358336,5.553678
100.000000,1.000000,1.027917,0.933621,-0.003120,0.021067,0.076012,0.664914,-0.236998,2.146681,-0.051462,8.209706,5.820685
101.000000,1.000000,0.855354,0.933621,-0.002802,0.021069,0.076709,-5.013860,3.694702,-12.485343,1.192926,14.426619,-9.036415
102.000000,1.000000,0.855354,0.933621,-0.002802,0.021069,0.076709,-5.013860,3.694702,-12.485343,1.192926,14.426619,-9.036415
103.000000,1.000000,0.855354,0.933621,-0.002802,0.021069,0.076709,-5.013860,3.694702,-12.485343,1.192926,14.426619,-9.036415
104.000000,1.000000,0.878061,0.933621,-0.004326,0.019832,0.076418,4.858717,3.385954,14.269766,5.390949,3.665016,17.100274
105.000000,1.000000,0.475626,0.933621,-0.004974,0.021594,0.076869,1.317671,1.419971,4.413109,1.775660,7.391744,7.871719
106.000000,1.000000,0.593380,0.933621,0.002463,0.019652,0.076343,0.160337,0.357092,0.615279,0.144098,8.911101,4.146856
107.000000,1.000000,0.785436,0.933621,-0.002581,0.018824,0.077705,0.777885,-0.790936,2.155874,0.343270,8.149944,5.939439
108.000000,1.000000,0.677873,0.933621,-0.001851,0.019578,0.077705,-0.567264,1.200159,-1.458070,-1.689653,9.496573,2.666592
109.000000,1.000000,0.677873,0.933621,-0.001851,0.019578,0.077705,-0.567264,1.200159,-1.458070,-1.689653,9.496573,2.666592
110.000000,1.000000,1.238500,0.933621,-0.001347,0.020694,0.075923,-2.114864,2.416602,-6.955477,-7.300724,10.023495,0.954717
111.000000,1.000000,1.027770,0.933621,-0.001370,0.022026,0.076108,1.106247,1.238483,3.032722,3.096699,9.429453,3.108252
112.000000,1.000000,1.030859,0.933621,-0.001605,0.020343,0.077946,-0.629877,0.779383,-1.614925,-1.827711,9.359268,2.980368
113.000000,1.000000,0.940165,0.933621,-0.002488,0.019721,0.076546,0.116953,-2.584796,0.422767,-0.238321,7.965088,6.289385
114.000000,1.000000,1.172197,0.933621,-0.002390,0.022923,0.073041,-0.186736,0.031480,-0.431499,-0.640826,9.052513,3.748296
115.000000,1.000000,0.838430,0.933621,-0.002338,0.020486,0.077149,-0.467511,0.262235,-1.117211,-1.126832,9.384140,2.910424
116.000000,1.000000,0.802013,0.933621,-0.006839,0.020869,0.074388,0.033203,-0.541884,0.191494,-0.621124,8.843044,4.239611
117.000000,1.000000,0.350362,0.933621,-0.007878,0.021471,0.070683,0.132381,-0.762609,0.629067,-0.612100,8.728934,4.512139
118.000000,1.000000,0.157896,0.933621,-0.006235,0.021919,0.071385,0.034951,-0.816182,0.327673,-1.056547,9.000584,3.826268
119.000000,1.000000,0.311837,0.933621,-0.002787,0.021708,0.071991,-0.165128,0.341247,-0.062297,0.095101,9.009446,3.898543
120.000000,1.000000,1.100592,0.933621,-0.004265,0.020218,0.074229,-0.613123,-0.185962,-1.410747,1.246825,9.275591,3.321945
121.000000,1.000000,1.150952,0.933621,-0.001232,0.018613,0.075138,0.089639,0.210388,0.342372,-0.637228,9.019797,3.827580
122.000000,1.000000,1.054959,0.933621,-0.003537,0.021219,0.073634,0.245892,-2.622377,0.489546,-0.870745,10.068986,1.174675
123.000000,1.000000,1.054959,0.933621,-0.003537,0.021219,0.073634,0.245892,-2.622377,0.489546,-0.870745,10.068986,1.174675
124.000000,1.000000,0.967009,0.933621,0.001214,0.019454,0.077261,-0.118766,0.328722,-0.046786,-0.089061,8.998296,3.921821
125.000000,1.000000,1.109253,0.933621,-0.002181,0.018576,0.077881,-0.235365,-0.878710,-0.391327,-0.453821,9.447209,2.783213
126.000000,1.000000,1.213244,0.933621,-0.002016,0.021904,0.078120,0.738260,-0.738845,2.573548,-2.784304,8.601828,4.665905
127.000000,1.000000,0.804928,0.933621,-0.001587,0.020771,0.079189,-0.490473,0.603883,-1.097074,0.693043,9.455074,2.881883
128.000000,1.000000,0.804928,0.933621,-0.001587,0.020771,0.079189,-0.490473,0.603883,-1.097074,0.693043,9.455074,2.881883
129.000000,1.000000,1.194259,0.933621,0.004725,0.019396,0.079017,-0.027866,0.113105,0.127937,-0.190344,9.024980,3.844205
130.000000,1.000000,0.943573,0.933621,0.002376,0.018046,0.079726,0.027224,0.416782,0.200072,0.072684,9.072859,3.754449
131.000000,1.000000,1.153373,0.933621,-0.003086,0.020546,0.078330,-0.197099,0.339489,-0.289301,-0.327190,9.188552,3.452588
132.000000,1.000000,0.981306,0.933621,-0.003921,0.018849,0.075597,-0.294072,-1.638004,-0.695495,-1.732642,8.544983,4.843865
133.000000,1.000000,0.861666,0.933621,-0.002390,0.022344,0.073696,-0.092730,0.575389,-0.242821,-0.023537,9.222568,3.395811
134.000000,1.000000,0.874602,0.933621,-0.002337,0.017929,0.076942,-1.405199,3.598747,-3.410743,0.069966,11.044543,-0.945854
135.000000,1.000000,0.770815,0.933621,-0.002514,0.021257,0.076538,-0.856611,0.540913,-2.589430,-1.515631,9.940454,1.606889
136.000000,1.000000,1.006333,0.933621,-0.002100,0.020641,0.077217,-0.901439,-2.088866,-2.319446,-3.460283,9.231728,3.097078
137.000000,1.000000,1.006333,0.933621,-0.002100,0.020641,0.077217,-0.901439,-2.088866,-2.319446,-3.460283,9.231728,3.097078
138.000000,1.000000,1.067129,0.933621,-0.002925,0.019898,0.077973,0.285401,0.153057,1.051120,0.468161,8.758275,4.528559
139.000000,1.000000,1.067129,0.933621,-0.002925,0.019898,0.077973,0.285401,0.153057,1.051120,0.468161,8.758275,4.528559
140.000000,1.000000,1.054415,0.933621,-0.002288,0.021828,0.076335,-0.813300,18.751959,-0.730478,13.515232,14.396564,-7.687566
