# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
36.000000,1.000000,3.593500,2.833639,-0.001746,0.019755,0.078641,-0.000021,-0.000000,0.000008,-0.312193,9.090457,3.674538
37.000000,1.000000,2.895140,2.833639,0.000524,0.022957,0.077151,-0.000006,-0.000000,0.000002,-0.301248,9.079893,3.701472
38.000000,1.000000,2.321992,2.833639,0.003490,0.021417,0.078592,-0.000024,-0.000002,0.000003,-0.211676,9.110608,3.631545
39.000000,1.000000,3.173031,2.833639,-0.002935,0.018705,0.080216,-0.000035,0.000003,0.000012,-0.299932,9.047340,3.780446
40.000000,1.000000,3.173031,2.833639,-0.002935,0.018705,0.080216,-0.000035,0.000003,0.000012,-0.299932,9.047340,3.780446
41.000000,1.000000,3.050584,2.833639,-0.003818,0.018482,0.080268,-0.000024,0.000002,0.000006,-0.002826,9.046829,3.793544
42.000000,1.000000,3.050584,2.833639,-0.003818,0.018482,0.080268,-0.000024,0.000002,0.000006,-0.002826,9.046829,3.793544
43.000000,1.000000,3.050584,2.833639,-0.003818,0.018482,0.080268,-0.000024,0.000002,0.000006,-0.002826,9.046829,3.793544
44.000000,1.000000,3.183977,2.833639,-0.003732,0.015341,0.077857,-0.000015,0.000003,0.000004,-0.002697,9.055336,3.773193
45.000000,1.000000,3.631128,2.833639,-0.001871,0.020001,0.077966,-0.000031,0.000004,0.000011,-0.020788,9.081120,3.710650
46.000000,1.000000,3.355007,2.833639,0.000832,0.022297,0.079715,-0.000004,0.000002,0.000001,0.098012,9.083260,3.704171
47.000000,1.000000,3.032202,2.833639,-0.003116,0.020521,0.078754,0.000002,0.000000,-0.000000,0.100945,9.081187,3.709171
48.000000,1.000000,3.301860,2.833639,-0.001308,0.021174,0.077022,-0.000056,0.000002,0.000015,0.066344,9.056586,3.769609
49.000000,1.000000,3.296340,2.833639,-0.003048,0.020918,0.075199,0.000001,0.000000,-0.000000,0.079924,9.087319,3.694638
50.000000,1.000000,3.187562,2.833639,-0.003448,0.021932,0.077381,-0.000016,0.000001,0.000007,0.075690,9.096845,3.671210
51.000000,1.000000,3.045090,2.833639,-0.002101,0.021193,0.075322,-0.000059,-0.000001,0.000023,0.067285,9.078269,3.717070
52.000000,1.000000,3.045090,2.833639,-0.002101,0.021193,0.075322,-0.000059,-0.000001,0.000023,0.067285,9.078269,3.717070
53.000000,1.000000,3.045090,2.833639,-0.002101,0.021193,0.075322,-0.000059,-0.000001,0.000023,0.067285,9.078269,3.717070
54.000000,1.000000,2.620968,2.833639,-0.003600,0.021639,0.076640,-0.000028,0.000000,0.000010,-0.000706,9.061323,3.758793
55.000000,1.000000,3.004139,2.833639,-0.004058,0.021035,0.075296,-0.000026,0.000002,0.000008,-0.001262,9.036698,3.817617
56.000000,1.000000,3.417337,2.833639,-0.002528,0.020250,0.076750,-0.000027,0.000001,0.000011,0.037631,9.054111,3.775944
57.000000,1.000000,3.271149,2.833639,-0.000556,0.021735,0.076763,-0.000029,0.000001,0.000008,-0.031559,9.054080,3.776074
58.000000,1.000000,2.845618,2.833639,-0.001939,0.021569,0.075921,-0.000014,-0.000000,0.000006,-0.056610,9.039017,3.811700
59.000000,1.000000,1.257383,2.833639,-0.003058,0.020823,0.076440,-0.000041,0.000001,0.000015,-0.181768,9.090037,3.684329
60.000000,1.000000,3.041139,2.833639,-0.001079,0.022040,0.076583,-0.000015,0.000000,0.000005,-0.112170,9.053620,3.775643
61.000000,1.000000,3.041139,2.833639,-0.001079,0.022040,0.076583,-0.000015,0.000000,0.000005,-0.112170,9.053620,3.775643
62.000000,1.000000,3.041139,2.833639,-0.001079,0.022040,0.076583,-0.000015,0.000000,0.000005,-0.112170,9.053620,3.775643
63.000000,1.000000,3.041139,2.833639,-0.001079,0.022040,0.076583,-0.000015,0.000000,0.000005,-0.112170,9.053620,3.775643
64.000000,1.000000,2.957277,2.833639,-0.003492,0.020810,0.075111,-0.000013,-0.000001,0.000001,-0.136384,9.069537,3.736442
65.000000,1.000000,2.866700,2.833639,-0.003040,0.021846,0.078729,-0.000032,0.000000,0.000011,-0.179171,9.056521,3.766088
66.000000,1.000000,3.657591,2.833639,-0.004296,0.021921,0.072613,-0.000012,-0.000001,0.000005,-0.159482,9.064452,3.747848
67.000000,1.000000,3.646522,2.833639,-0.001562,0.020631,0.076698,-0.000046,-0.000001,0.000017,-0.195992,9.064935,3.744948
68.000000,1.000000,3.046480,2.833639,-0.005492,0.022561,0.076031,-0.000036,-0.000001,0.000012,-0.196622,9.083034,3.700801
69.000000,1.000000,3.140351,2.833639,-0.002619,0.019809,0.075622,-0.000033,-0.000001,0.000010,-0.245516,9.099067,3.658252
70.000000,1.000000,2.247304,2.833639,-0.007993,0.019018,0.076274,-0.000003,0.000000,0.000001,-0.307559,9.073821,3.715815
71.000000,1.000000,3.132748,2.833639,-0.005324,0.021670,0.073571,0.000004,0.000003,-0.000001,-0.300951,9.075613,3.711977
72.000000,1.000000,3.132748,2.833639,-0.005324,0.021670,0.073571,0.000004,0.000003,-0.000001,-0.300951,9.075613,3.711977
73.000000,1.000000,2.995822,2.833639,-0.001383,0.024300,0.075624,-0.000019,0.000001,0.000006,-0.259579,9.086349,3.688763
74.000000,1.000000,2.639142,2.833639,-0.003801,0.019999,0.077706,-0.000008,-0.000000,0.000003,-0.163277,9.110138,3.635221
75.000000,1.000000,2.639142,2.833639,-0.003801,0.019999,0.077706,-0.000008,-0.000000,0.000003,-0.163277,9.110138,3.635221
76.000000,1.000000,3.096394,2.833639,-0.002290,0.020970,0.076063,-0.000022,0.000000,0.000007,-0.256085,9.120766,3.603075
77.000000,1.000000,3.096394,2.833639,-0.002290,0.020970,0.076063,-0.000022,0.000000,0.000007,-0.256085,9.120766,3.603075
78.000000,1.000000,3.230652,2.833639,-0.002462,0.022386,0.075206,-0.000036,0.000001,0.000013,-0.194417,9.126134,3.593324
79.000000,1.000000,3.197880,2.833639,-0.002311,0.020163,0.075280,-0.000030,-0.000000,0.000010,-0.237633,9.117801,3.611833
80.000000,1.000000,3.049306,2.833639,-0.002682,0.021683,0.076171,-0.000030,-0.000001,0.000012,-0.183632,9.126596,3.592719
81.000000,1.000000,3.905619,2.833639,-0.001939,0.018643,0.075353,-0.000037,-0.000002,0.000015,-0.204277,9.157373,3.512390
82.000000,1.000000,3.905619,2.833639,-0.001939,0.018643,0.075353,-0.000037,-0.000002,0.000015,-0.204277,9.157373,3.512390
83.000000,1.000000,2.284266,2.833639,-0.001035,0.019786,0.079239,-0.000035,-0.000000,0.000008,-0.242189,9.137728,3.560811
84.000000,1.000000,2.284266,2.833639,-0.001035,0.019786,0.079239,-0.000035,-0.000000,0.000008,-0.242189,9.137728,3.560811
85.000000,1.000000,2.284266,2.833639,-0.001035,0.019786,0.079239,-0.000035,-0.000000,0.000008,-0.242189,9.137728,3.560811
86.000000,1.000000,1.899722,2.833639,-0.000147,0.018561,0.077590,-0.000043,0.000002,0.000015,-0.161406,9.147198,3.541020
87.000000,1.000000,2.154552,2.833639,-0.005083,0.018557,0.079753,0.000019,-0.000003,-0.000012,-0.531141,9.071951,3.695090
88.000000,1.000000,3.254681,2.833639,0.002737,0.017277,0.077980,-0.000033,-0.000001,0.000011,-0.245233,9.046910,3.785416
89.000000,1.000000,3.254681,2.833639,0.002737,0.017277,0.077980,-0.000033,-0.000001,0.000011,-0.245233,9.046910,3.785416
90.000000,1.000000,4.043913,2.833639,-0.002925,0.021394,0.077470,-0.000043,0.000003,0.000015,-0.147894,9.086033,3.695706
91.000000,1.000000,2.978329,2.833639,-0.001100,0.020047,0.077520,-0.000040,0.000002,0.000014,-0.181334,9.022492,3.846799
92.000000,1.000000,2.978329,2.833639,-0.001100,0.020047,0.077520,-0.000040,0.000002,0.000014,-0.181334,9.022492,3.846799
93.000000,1.000000,2.940883,2.833639,-0.002535,0.021033,0.076381,-0.000037,-0.000000,0.000016,-0.204617,9.050406,3.779467
94.000000,1.000000,2.940883,2.833639,-0.002535,0.021033,0.076381,-0.000037,-0.000000,0.000016,-0.204617,9.050406,3.779467
95.000000,1.000000,2.940883,2.833639,-0.002535,0.021033,0.076381,-0.000037,-0.000000,0.000016,-0.204617,9.050406,3.779467
96.000000,1.000000,2.310483,2.833639,-0.002576,0.021498,0.075838,0.000006,-0.000000,-0.000002,-0.228233,9.052377,3.773392
97.000000,1.000000,3.320141,2.833639,-0.002127,0.019826,0.076008,-0.000020,-0.000000,0.000007,-0.215725,9.038752,3.806642
98.000000,1.000000,3.670585,2.833639,-0.003928,0.020948,0.072428,-0.000023,0.000001,0.000007,-0.301748,9.035274,3.809050
99.000000,1.000000,2.868538,2.833639,-0.000449,0.020136,0.077647,-0.000011,-0.000000,0.000005,-0.222015,9.072857,3.724256
100.000000,1.000000,3.275730,2.833639,-0.002937,0.020968,0.075972,-0.000010,-0.000000,0.000003,-0.260835,9.082995,3.696927
101.000000,1.000000,2.721001,2.833639,-0.002964,0.021243,0.076808,-0.000007,-0.000000,0.000003,-0.267497,9.070094,3.727995
