93701902.000000,-133.431069,1.512517,1.466582,3212.246453,38.752958,110.069522
100388450.000000,-133.431069,1.512517,1.466582,3212.246453,38.752958,110.069522
21432137.000000,1.303451,0.878281,1.486650,812.006966,34.610904,6.670545
36688321.000000,15.069528,2.656154,0.627654,3305.380526,45.765781,30.316609
23194417.000000,13.500464,1.809974,0.950628,2825.430206,78.247955,25.523713
20712335.000000,5.594808,1.275147,1.179254,4584.795416,117.150884,44.281149
20839929.000000,3.659070,0.528827,1.826339,2080.444521,111.937768,17.869479
20743117.000000,19.392467,1.237477,1.339974,5643.909871,168.861816,58.265828
21393101.000000,72.314428,0.088336,2.070437,9256.506819,90.490893,99.298201
21357759.000000,72.314428,0.088336,2.070437,9256.506819,90.490893,99.298201
42695663.000000,99.935637,1.372120,3.305551,4013.187326,158.378441,46.009444
21347987.000000,13.580016,1.112315,0.188820,4296.738516,143.264878,41.619584
21387864.000000,13.580016,1.112315,0.188820,4296.738516,143.264878,41.619584
20600660.000000,5.495316,0.512350,1.078142,7016.663529,120.100543,69.379401
21396421.000000,74.347859,0.141993,0.474740,2615.618832,53.181495,28.633012
20569207.000000,6.296391,1.036823,2.084491,852.743275,110.622012,8.263281
20572795.000000,17.243100,0.316855,0.185497,1050.361550,79.725012,14.982637
20617878.000000,17.151964,2.077327,1.293129,871.118908,156.134825,13.564065
20620308.000000,17.151964,2.077327,1.293129,871.118908,156.134825,13.564065
27678676.000000,9.166520,0.096071,1.012074,1032.990596,134.366917,10.720776
29182141.000000,14.476103,1.627250,0.396837,6220.147045,64.288333,58.399955
31095012.000000,14.476103,1.627250,0.396837,6220.147045,64.288333,58.399955
20558379.000000,16.868852,1.975219,0.891098,774.871219,79.640363,12.532064
31652945.000000,50.810563,2.037089,0.259824,4804.166833,52.823804,43.712724
31735699.000000,50.810563,2.037089,0.259824,4804.166833,52.823804,43.712724
146534458.000000,99.983773,1.913320,2.787967,11926.372319,125.847738,143.545127
20590156.000000,10.976807,1.355238,2.645168,1055.305723,127.210495,11.052553
20883702.000000,12.463298,3.538742,2.754781,1164.564030,45.766616,11.242211
20624678.000000,12.208957,0.321623,2.825473,847.098990,95.383019,5.192379
21384729.000000,69.600998,0.688651,3.534271,11506.049756,112.717748,132.686954
21206707.000000,2.541272,1.164070,1.742383,1587.087295,142.792389,16.165407
20752250.000000,12.653963,1.109032,2.284028,5586.461186,134.382009,51.974916
26437031.000000,5.897243,1.655247,5.672851,903.160178,25.857091,8.906798
22108355.000000,87.998819,0.925476,2.135101,5333.038232,146.272742,51.355186
21287518.000000,61.931570,4.807384,2.879013,12574.761205,112.383375,153.631419
21360564.000000,71.360472,1.444282,3.827776,10861.325958,123.643715,126.681889
21302067.000000,71.360472,1.444282,3.827776,10861.325958,123.643715,126.681889
21379312.000000,71.360472,1.444282,3.827776,10861.325958,123.643715,126.681889
35475753.000000,49.153140,0.707498,6.304156,4784.995201,50.648055,45.516167
22798061.000000,95.016332,2.171993,7.253938,7611.444783,142.544882,67.750351
21294266.000000,48.109382,1.027483,1.207837,5936.600163,74.034430,54.206106
26004699.000000,23.545944,1.974811,1.649104,5742.075681,113.769379,63.257935
21435153.000000,59.200176,0.209321,0.963202,6352.333490,87.867610,59.998414
22174381.000000,77.392205,1.441678,0.260475,1492.827858,159.027860,15.507301
21347443.000000,28.317027,2.030986,0.728787,87.465109,150.824215,4.450193
20667578.000000,14.389059,0.410583,0.664039,1337.202713,131.496452,13.493241
20658690.000000,9.222440,2.822287,0.848407,5.100704,87.682579,1.188468
20568999.000000,7.258423,0.297594,1.072262,775.960691,106.373236,7.300925
20530592.000000,10.254632,0.295543,0.395781,5142.141511,154.235454,46.805299
34110329.000000,97.711646,1.233113,0.129930,7912.770868,95.526723,76.224600
30106668.000000,40.106268,0.821161,0.662184,2350.856957,91.653685,22.581173
