# index, flag, s_computed, s_true, b_g_x, b_g_y, b_g_z, b_a_x, b_a_y, b_a_z, g_x, g_y, g_z 
0.000000,1.000000,0.557435,0.549512,-0.003679,0.022133,0.074905,-0.000033,0.000002,0.000012,-0.218801,9.053347,3.771622
1.000000,1.000000,0.557435,0.549512,-0.003679,0.022133,0.074905,-0.000033,0.000002,0.000012,-0.218801,9.053347,3.771622
2.000000,1.000000,0.421242,0.549512,0.000039,0.019510,0.080047,-0.000106,0.000002,0.000033,-0.224631,9.055787,3.765417
3.000000,1.000000,0.474249,0.549512,-0.003853,0.021540,0.074195,0.000035,0.000001,-0.000013,-0.321293,9.059644,3.749096
4.000000,1.000000,0.546959,0.549512,-0.002254,0.020886,0.078176,-0.000011,0.000001,0.000004,-0.237389,9.034527,3.815372
5.000000,1.000000,0.545515,0.549512,-0.001439,0.019631,0.076293,-0.000012,0.000001,0.000005,-0.237288,9.030225,3.825549
6.000000,1.000000,0.545515,0.549512,-0.001439,0.019631,0.076293,-0.000012,0.000001,0.000005,-0.237288,9.030225,3.825549
7.000000,1.000000,0.587823,0.549512,-0.002372,0.021602,0.075994,-0.000020,-0.000000,0.000009,-0.172108,9.036016,3.815349
8.000000,1.000000,0.499249,0.549512,-0.002821,0.019379,0.078265,-0.000014,0.000000,0.000006,-0.203373,9.042479,3.798463
9.000000,1.000000,0.518219,0.549512,-0.002045,0.020391,0.077917,-0.000021,-0.000000,0.000009,-0.217324,9.044244,3.793485
10.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
11.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
12.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
13.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
14.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
15.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
16.000000,1.000000,0.457178,0.549512,-0.002266,0.021150,0.076858,0.000001,-0.000000,-0.000000,-0.217827,9.026805,3.834768
17.000000,1.000000,0.227230,0.549512,-0.003085,0.023802,0.076784,-0.000049,-0.000002,0.000025,-0.036419,9.108764,3.642142
18.000000,1.000000,0.227230,0.549512,-0.003085,0.023802,0.076784,-0.000049,-0.000002,0.000025,-0.036419,9.108764,3.642142
19.000000,1.000000,0.510576,0.549512,-0.002655,0.022719,0.077236,-0.000000,-0.000000,0.000001,-0.158739,9.082073,3.704977
20.000000,1.000000,0.513596,0.549512,-0.003299,0.020542,0.074258,-0.000023,0.000001,0.000008,-0.161962,9.088207,3.689764
21.000000,1.000000,0.513596,0.549512,-0.003299,0.020542,0.074258,-0.000023,0.000001,0.000008,-0.161962,9.088207,3.689764
22.000000,1.000000,0.458580,0.549512,-0.001436,0.020964,0.077023,-0.000023,-0.000000,0.000009,-0.153676,9.106583,3.644535
