# index, timestamp_s, flag, s_computed_(v), s_true, b_g_x_(i), b_g_y_(i), b_g_z_(i), b_a_x_(i), b_a_y_(i), b_a_z_(i), g_x_(v), g_y_(v), g_z_(v) 
39.000000,1403638166.295097,1.000000,0.574293,0.438504,0.000606,0.019179,0.076209,9.730613,-28.778519,26.297863,-40.291982,9.825440,0.850275
40.000000,1403638167.295097,1.000000,0.428822,0.438504,0.004837,0.017997,0.078711,0.150914,1.531217,0.187861,0.740767,8.455919,5.153932
41.000000,1403638168.295097,1.000000,0.132105,0.438504,-0.000478,0.018588,0.076555,-3.201594,-5.191818,-6.759217,-0.236710,12.674988,-4.328603
42.000000,1403638169.295097,1.000000,0.222815,0.438504,0.001516,0.022108,0.080675,-0.821825,-0.119171,-2.997987,0.631363,10.095863,1.592849
43.000000,1403638172.295097,1.000000,0.241315,0.438504,0.003206,0.021066,0.077809,-2.206730,1.273616,-7.448450,-2.189451,12.214284,-2.324576
44.000000,1403638172.295097,1.000000,0.241315,0.438504,0.003206,0.021066,0.077809,-2.206730,1.273616,-7.448450,-2.189451,12.214284,-2.324576
45.000000,1403638172.295097,1.000000,0.241315,0.438504,0.003206,0.021066,0.077809,-2.206730,1.273616,-7.448450,-2.189451,12.214284,-2.324576
46.000000,1403638173.295097,1.000000,0.149226,0.438504,0.006270,0.024505,0.075833,-1.808363,17.694240,-7.850618,13.357866,15.082823,-8.414153
47.000000,1403638174.295097,1.000000,0.059155,0.438504,0.005575,0.027890,0.076109,-10.386723,-46.016834,-26.179398,-53.352626,11.906090,-4.288259
48.000000,1403638175.295097,1.000000,0.176889,0.438504,-0.000209,0.021467,0.077317,5.213541,2.449534,10.617913,6.960567,5.489697,12.312070
49.000000,1403638176.295097,1.000000,0.308586,0.438504,-0.002429,0.023697,0.077492,5.300847,-13.608100,12.697155,-7.004489,1.791355,20.420625
50.000000,1403638177.295097,1.000000,0.406150,0.438504,-0.001233,0.022135,0.076580,-0.525750,0.841714,-1.316861,0.064637,9.641438,2.453020
51.000000,1403638178.295097,1.000000,0.109549,0.438504,-0.002490,0.021458,0.077750,-0.692741,-2.082839,-0.588145,-2.282794,8.462781,5.002305
52.000000,1403638179.295097,1.000000,0.285447,0.438504,-0.002148,0.020666,0.078581,-0.048920,-0.422065,-0.181771,-0.436592,8.796675,4.344042
53.000000,1403638180.295097,1.000000,0.449925,0.438504,-0.002980,0.021198,0.076203,-1.013224,-0.837666,-2.161678,-2.536153,8.919364,4.074821
54.000000,1403638181.295097,1.000000,0.435014,0.438504,-0.001493,0.020842,0.079149,-0.149231,-0.126466,0.061021,0.013918,8.889438,4.151067
55.000000,1403638182.295097,1.000000,0.374188,0.438504,-0.003308,0.022079,0.076624,0.232453,-0.031023,0.717759,0.745236,8.910979,4.104448
56.000000,1403638183.295097,1.000000,0.394746,0.438504,-0.002606,0.021451,0.076372,0.947228,-12.001134,1.693497,1.624419,3.886288,15.050322
57.000000,1403638184.295097,0.000000,0.014967,0.438504,-0.002012,0.021444,0.077558,0.999661,-1.819232,6.018839,9.373435,1.170888,2.646476
58.000000,1403638185.295097,1.000000,0.297669,0.438504,-0.001840,0.021649,0.075622,-0.976019,0.222162,-2.402752,-2.513676,9.148860,3.582505
59.000000,1403638186.295097,1.000000,0.343187,0.438504,-0.004034,0.022483,0.077307,0.290013,1.164482,1.197251,1.387725,9.350944,3.120168
60.000000,1403638187.295097,1.000000,0.161704,0.438504,0.000426,0.022827,0.075561,2.474063,1.903230,7.753155,8.360939,7.822586,5.907706
61.000000,1403638188.295097,1.000000,0.358834,0.438504,-0.002721,0.021696,0.076753,0.352742,0.045430,1.303229,1.216816,8.688939,4.588062
62.000000,1403638189.295097,1.000000,0.167119,0.438504,-0.000165,0.020563,0.075041,1.798941,8.055357,5.386685,9.204686,10.143849,1.967278
63.000000,1403638190.295097,1.000000,0.231975,0.438504,-0.001935,0.024585,0.074949,-1.292535,-0.314316,-3.963336,-2.977025,10.099286,1.613615
64.000000,1403638192.295097,1.000000,0.231126,0.438504,-0.000947,0.021987,0.077460,-3.818250,-23.083947,-13.458889,-26.365827,6.475578,9.219236
65.000000,1403638192.295097,1.000000,0.231126,0.438504,-0.000947,0.021987,0.077460,-3.818250,-23.083947,-13.458889,-26.365827,6.475578,9.219236
66.000000,1403638193.295097,1.000000,0.415273,0.438504,-0.002692,0.021144,0.076177,0.001963,-8.128422,0.032724,-6.395155,6.876783,8.595685
67.000000,1403638194.295097,1.000000,0.109002,0.438504,-0.004337,0.022696,0.074977,2.649249,-42.977908,7.417374,-28.552647,-4.835797,34.207388
68.000000,1403638195.295097,1.000000,0.439682,0.438504,-0.002706,0.019864,0.077784,0.712340,-12.459253,2.102225,-8.331924,4.960501,12.741565
69.000000,1403638196.295097,1.000000,0.387197,0.438504,-0.002051,0.021224,0.077943,0.541664,-7.273207,1.645088,-4.644751,6.481554,9.409950
70.000000,1403638197.295097,1.000000,0.244859,0.438504,-0.003130,0.020922,0.076522,-12.748674,-38.020338,-42.497816,-57.539296,12.329484,-5.495889
71.000000,1403638198.295097,1.000000,0.458138,0.438504,-0.004610,0.021073,0.076621,0.869617,-1.454544,2.315229,0.278140,7.770569,6.636157
72.000000,1403638199.295097,1.000000,0.257586,0.438504,-0.003354,0.020309,0.075362,-1.174886,2.284976,-2.807164,0.144595,10.516552,0.465856
73.000000,1403638200.295097,1.000000,0.349491,0.438504,-0.007542,0.019237,0.078012,0.096477,-1.394666,-0.162780,-1.457769,8.820743,4.283491
74.000000,1403638201.295097,1.000000,0.326693,0.438504,-0.011383,0.019607,0.076771,-0.897741,0.710505,-2.098902,-0.157306,9.912450,1.910637
75.000000,1403638203.295097,1.000000,0.353841,0.438504,-0.005143,0.022024,0.074975,-0.357619,-14.939476,-1.300827,-14.993981,7.488097,6.447979
76.000000,1403638203.295097,1.000000,0.353841,0.438504,-0.005143,0.022024,0.074975,-0.357619,-14.939476,-1.300827,-14.993981,7.488097,6.447979
77.000000,1403638204.295097,1.000000,0.368944,0.438504,-0.010123,0.021039,0.075089,-0.070453,-0.004317,0.165797,-0.225413,8.937565,4.040077
78.000000,1403638205.295097,1.000000,0.116495,0.438504,-0.006782,0.018566,0.074801,0.870459,-1.006900,1.418707,-1.547758,8.360595,5.259415
79.000000,1403638206.295097,1.000000,0.045029,0.438504,-0.012419,0.018317,0.078109,-1.427823,-1.414889,-2.356189,0.250150,10.114499,1.593210
80.000000,1403638207.295097,1.000000,0.502633,0.438504,-0.010598,0.023110,0.077509,-0.188604,1.288780,-0.488618,1.033594,8.728573,4.560757
81.000000,1403638208.295097,1.000000,0.411717,0.438504,-0.006830,0.020837,0.075888,-0.735805,-0.579287,-2.037739,1.506953,9.655219,2.400729
82.000000,1403638209.295097,1.000000,0.272540,0.438504,-0.001955,0.022665,0.077558,1.578721,31.556720,5.728224,6.660264,-2.671208,32.738854
83.000000,1403638210.295097,1.000000,0.238876,0.438504,-0.002040,0.022966,0.073838,2.214697,-45.430344,9.497386,-27.398220,23.097438,-31.314466
84.000000,1403638211.295097,1.000000,0.377667,0.438504,0.001262,0.019161,0.078565,0.080756,-0.110969,0.500540,-0.737743,8.996016,3.876111
85.000000,1403638212.295097,1.000000,0.423284,0.438504,0.002950,0.021848,0.078771,-0.099524,-0.130443,-0.138076,-0.290925,9.088503,3.687003
86.000000,1403638213.295097,1.000000,0.363047,0.438504,0.000563,0.020052,0.079207,-0.508246,1.002926,-1.591270,0.656275,9.727084,2.233671
87.000000,1403638214.295097,1.000000,0.198409,0.438504,0.001429,0.020880,0.077258,0.144520,-13.014214,1.968060,-12.805694,7.553756,6.716018
88.000000,1403638215.295097,1.000000,0.371480,0.438504,0.000259,0.021568,0.076486,0.091754,3.588700,0.276105,3.551576,9.019275,3.915746
89.000000,1403638216.295097,1.000000,0.169366,0.438504,0.001907,0.020576,0.077199,-0.024898,0.483041,0.632597,0.730618,8.724816,4.491951
90.000000,1403638217.295097,1.000000,0.350124,0.438504,-0.002145,0.021436,0.076855,1.009113,-6.448644,1.789367,-5.566158,7.411070,7.386300
91.000000,1403638218.295097,1.000000,0.484609,0.438504,-0.002030,0.020514,0.077089,-0.622161,1.205856,-1.701567,0.506037,9.810766,2.106571
92.000000,1403638220.295097,1.000000,0.462257,0.438504,-0.002810,0.020831,0.075420,-0.927189,2.771209,-2.370319,1.660851,10.333940,0.915044
93.000000,1403638220.295097,1.000000,0.462257,0.438504,-0.002810,0.020831,0.075420,-0.927189,2.771209,-2.370319,1.660851,10.333940,0.915044
94.000000,1403638222.295097,1.000000,0.471787,0.438504,-0.002710,0.021314,0.076344,-2.768583,-106.598423,-8.997055,-103.200378,-3.408228,29.745054
95.000000,1403638222.295097,1.000000,0.471787,0.438504,-0.002710,0.021314,0.076344,-2.768583,-106.598423,-8.997055,-103.200378,-3.408228,29.745054
96.000000,1403638223.295097,1.000000,0.297371,0.438504,-0.002168,0.021549,0.076188,-2.524084,-0.887526,-6.636455,-3.472008,11.473951,-1.890372
97.000000,1403638224.295097,1.000000,0.505434,0.438504,-0.001959,0.023084,0.077060,-0.154188,2.034809,-0.219578,1.717363,9.384771,3.068806
98.000000,1403638226.295097,1.000000,0.444055,0.438504,-0.002143,0.020296,0.078536,13.679389,-17.721201,32.445247,-4.802464,-6.773933,39.763637
99.000000,1403638226.295097,1.000000,0.444055,0.438504,-0.002143,0.020296,0.078536,13.679389,-17.721201,32.445247,-4.802464,-6.773933,39.763637
